Northing,Easting,Date,Time,Depth,Sec- no,field_7,Distance,WL,RL
2646850.129999999888241,715619.540000000037253,16-11-2024,9:50:18 AM,6.330000000000000,3,2.281227740000000,34.659999999999997,7.420000000000000,1.090000000000000
2646852.160000000149012,715620.619999999995343,16-11-2024,9:50:19 AM,6.210000000000000,3,2.299412969000000,36.960000000000001,7.420000000000000,1.210000000000000
2646854.169999999925494,715621.729999999981374,16-11-2024,9:50:20 AM,6.070000000000000,3,2.296127174000000,39.250000000000000,7.420000000000000,1.350000000000000
2646856.160000000149012,715622.900000000023283,16-11-2024,9:50:21 AM,5.940000000000000,3,2.308462692000000,41.560000000000002,7.420000000000000,1.480000000000000
2646858.120000000111759,715624.130000000004657,16-11-2024,9:50:22 AM,5.800000000000000,3,2.313979257000000,43.880000000000003,7.420000000000000,1.620000000000000
2646860.020000000018626,715625.459999999962747,16-11-2024,9:50:23 AM,5.640000000000000,3,2.319245567000000,46.200000000000003,7.420000000000000,1.780000000000000
2646861.839999999850988,715626.849999999976717,16-11-2024,9:50:24 AM,5.510000000000000,3,2.290087334000000,48.490000000000002,7.420000000000000,1.910000000000000
2646863.669999999925494,715628.339999999967404,16-11-2024,9:50:25 AM,5.390000000000000,3,2.359872878000000,50.850000000000001,7.420000000000000,2.030000000000000
2646865.500000000000000,715629.890000000013970,16-11-2024,9:50:26 AM,5.280000000000000,3,2.398207664000000,53.240000000000002,7.420000000000000,2.140000000000000
2646867.310000000055879,715631.449999999837019,16-11-2024,9:50:27 AM,5.200000000000000,3,2.389497855000000,55.630000000000003,7.420000000000000,2.220000000000000
2646869.140000000130385,715632.989999999990687,16-11-2024,9:50:28 AM,5.150000000000000,3,2.391756677000000,58.030000000000001,7.420000000000000,2.270000000000000
2646870.950000000186265,715634.500000000000000,16-11-2024,9:50:29 AM,5.130000000000000,3,2.357159307000000,60.380000000000003,7.420000000000000,2.290000000000000
2646872.770000000018626,715635.969999999972060,16-11-2024,9:50:30 AM,5.150000000000000,3,2.339508495000000,62.719999999999999,7.420000000000000,2.270000000000000
2646874.589999999850988,715637.400000000023283,16-11-2024,9:50:31 AM,5.190000000000000,3,2.314584196000000,65.040000000000006,7.420000000000000,2.230000000000000
2646876.390000000130385,715638.829999999958090,16-11-2024,9:50:32 AM,5.220000000000000,3,2.298891037000000,67.340000000000003,7.420000000000000,2.200000000000000
2646878.209999999962747,715640.239999999990687,16-11-2024,9:50:33 AM,5.270000000000000,3,2.302281477000000,69.640000000000001,7.420000000000000,2.150000000000000
2646880.029999999795109,715641.660000000032596,16-11-2024,9:50:34 AM,5.360000000000000,3,2.308419373000000,71.950000000000003,7.420000000000000,2.060000000000000
2646881.850000000093132,715643.070000000065193,16-11-2024,9:50:35 AM,5.440000000000000,3,2.302281477000000,74.250000000000000,7.420000000000000,1.980000000000000
2646883.700000000186265,715644.500000000000000,16-11-2024,9:50:36 AM,5.530000000000000,3,2.338247207000000,76.590000000000003,7.420000000000000,1.890000000000000
2646885.509999999776483,715645.959999999962747,16-11-2024,9:50:37 AM,5.610000000000000,3,2.325446193000000,78.909999999999997,7.420000000000000,1.810000000000000
2646887.310000000055879,715647.459999999962747,16-11-2024,9:50:38 AM,5.660000000000000,3,2.343074903000000,81.250000000000000,7.420000000000000,1.760000000000000
2646889.100000000093132,715649.010000000009313,16-11-2024,9:50:39 AM,5.700000000000000,3,2.367826007000000,83.620000000000005,7.420000000000000,1.720000000000000
2646890.890000000130385,715650.619999999995343,16-11-2024,9:50:40 AM,5.740000000000000,3,2.407529854000000,86.030000000000001,7.420000000000000,1.680000000000000
2646892.680000000167638,715652.280000000027940,16-11-2024,9:50:41 AM,5.770000000000000,3,2.441249680000000,88.469999999999999,7.420000000000000,1.650000000000000
2646894.500000000000000,715653.939999999944121,16-11-2024,9:50:42 AM,5.800000000000000,3,2.463331078000000,90.930000000000007,7.420000000000000,1.620000000000000
2646896.359999999869615,715655.609999999986030,16-11-2024,9:50:43 AM,5.850000000000000,3,2.499699982000000,93.430000000000007,7.420000000000000,1.570000000000000
2646898.259999999776483,715657.290000000037253,16-11-2024,9:50:44 AM,5.900000000000000,3,2.536217656000000,95.969999999999999,7.420000000000000,1.520000000000000
2646900.200000000186265,715658.920000000041910,16-11-2024,9:50:45 AM,5.920000000000000,3,2.533870557000000,98.500000000000000,7.420000000000000,1.500000000000000
2646902.160000000149012,715660.510000000009313,16-11-2024,9:50:46 AM,5.940000000000000,3,2.523826460000000,101.030000000000001,7.420000000000000,1.480000000000000
2646904.120000000111759,715662.020000000018626,16-11-2024,9:50:47 AM,5.950000000000000,3,2.474206944000000,103.500000000000000,7.420000000000000,1.470000000000000
2646906.000000000000000,715663.430000000051223,16-11-2024,9:50:48 AM,5.940000000000000,3,2.350000000000000,105.849999999999994,7.420000000000000,1.480000000000000
2646907.799999999813735,715664.739999999990687,16-11-2024,9:50:49 AM,5.970000000000000,3,2.226229997000000,108.079999999999998,7.420000000000000,1.450000000000000
2646909.490000000223517,715665.920000000041910,16-11-2024,9:50:50 AM,6.020000000000000,3,2.061188978000000,110.140000000000001,7.420000000000000,1.400000000000000
2646911.100000000093132,715666.969999999972060,16-11-2024,9:50:51 AM,6.030000000000000,3,1.922134230000000,112.060000000000002,7.420000000000000,1.390000000000000
2646912.609999999869615,715667.869999999995343,16-11-2024,9:50:52 AM,6.050000000000000,3,1.757868027000000,113.819999999999993,7.420000000000000,1.370000000000000
2646914.000000000000000,715668.660000000032596,16-11-2024,9:50:53 AM,6.060000000000000,3,1.598812059000000,115.420000000000002,7.420000000000000,1.360000000000000
2646915.299999999813735,715669.319999999948777,16-11-2024,9:50:54 AM,6.080000000000000,3,1.457943757000000,116.879999999999995,7.420000000000000,1.340000000000000
2646916.490000000223517,715669.890000000013970,16-11-2024,9:50:55 AM,6.080000000000000,3,1.319469591000000,118.200000000000003,7.420000000000000,1.340000000000000
2646924.759999999776483,715665.530000000027940,16-11-2024,9:51:15 AM,7.370000000000000,4,0.000000000000000,0.000000000000000,7.420000000000000,0.050000000000000
2646924.299999999813735,715664.880000000121072,16-11-2024,9:51:16 AM,7.340000000000000,4,0.796303962000000,0.800000000000000,7.420000000000000,0.080000000000000
2646923.729999999981374,715664.190000000060536,16-11-2024,9:51:17 AM,7.310000000000000,4,0.894986033000000,1.690000000000000,7.420000000000000,0.110000000000000
2646923.069999999832362,715663.449999999837019,16-11-2024,9:51:18 AM,7.280000000000000,4,0.991564421000000,2.680000000000000,7.420000000000000,0.140000000000000
2646922.319999999832362,715662.689999999944121,16-11-2024,9:51:19 AM,7.250000000000000,4,1.067754653000000,3.750000000000000,7.420000000000000,0.170000000000000
2646921.479999999981374,715661.920000000041910,16-11-2024,9:51:20 AM,7.220000000000000,4,1.139517442000000,4.890000000000000,7.420000000000000,0.200000000000000
2646920.560000000055879,715661.109999999986030,16-11-2024,9:51:21 AM,7.210000000000000,4,1.225765067000000,6.120000000000000,7.420000000000000,0.210000000000000
2646919.560000000055879,715660.280000000027940,16-11-2024,9:51:22 AM,7.190000000000000,4,1.299576854000000,7.420000000000000,7.420000000000000,0.230000000000000
2646918.479999999981374,715659.400000000023283,16-11-2024,9:51:23 AM,7.190000000000000,4,1.393125981000000,8.810000000000000,7.420000000000000,0.230000000000000
2646917.339999999850988,715658.489999999990687,16-11-2024,9:51:24 AM,7.210000000000000,4,1.458663772000000,10.270000000000000,7.420000000000000,0.210000000000000
2646916.129999999888241,715657.530000000027940,16-11-2024,9:51:25 AM,7.260000000000000,4,1.544571138000000,11.810000000000000,7.420000000000000,0.160000000000000
2646914.879999999888241,715656.550000000162981,16-11-2024,9:51:26 AM,7.370000000000000,4,1.588363938000000,13.400000000000000,7.420000000000000,0.050000000000000
2646913.600000000093132,715655.550000000046566,16-11-2024,9:51:27 AM,7.410000000000000,4,1.624315240000000,15.020000000000000,7.420000000000000,0.010000000000000
2646912.279999999795109,715654.540000000037253,16-11-2024,9:51:28 AM,7.420000000000000,4,1.662077014000000,16.690000000000001,7.420000000000000,0.000000000000000
2646910.930000000167638,715653.500000000000000,16-11-2024,9:51:29 AM,7.430000000000000,4,1.704142013000000,18.390000000000001,7.420000000000000,-0.010000000000000
2646909.549999999813735,715652.400000000023283,16-11-2024,9:51:30 AM,7.420000000000000,4,1.764766274000000,20.160000000000000,7.420000000000000,0.000000000000000
2646908.120000000111759,715651.270000000018626,16-11-2024,9:51:31 AM,7.390000000000000,4,1.822580588000000,21.980000000000000,7.420000000000000,0.030000000000000
2646906.660000000149012,715650.099999999860302,16-11-2024,9:51:32 AM,7.320000000000000,4,1.870962319000000,23.850000000000001,7.420000000000000,0.100000000000000
2646905.160000000149012,715648.900000000023283,16-11-2024,9:51:33 AM,7.240000000000000,4,1.920937271000000,25.770000000000000,7.420000000000000,0.180000000000000
2646903.649999999906868,715647.689999999944121,16-11-2024,9:51:34 AM,7.130000000000000,4,1.934993540000000,27.699999999999999,7.420000000000000,0.290000000000000
2646902.120000000111759,715646.469999999972060,16-11-2024,9:51:35 AM,7.030000000000000,4,1.956859729000000,29.660000000000000,7.420000000000000,0.390000000000000
2646900.569999999832362,715645.219999999972060,16-11-2024,9:51:36 AM,6.920000000000000,4,1.991230775000000,31.649999999999999,7.420000000000000,0.500000000000000
2646899.009999999776483,715643.939999999944121,16-11-2024,9:51:37 AM,6.760000000000000,4,2.017919721000000,33.670000000000002,7.420000000000000,0.660000000000000
2646897.439999999944121,715642.640000000013970,16-11-2024,9:51:38 AM,6.690000000000000,4,2.038357181000000,35.710000000000001,7.420000000000000,0.730000000000000
2646895.900000000372529,715641.349999999976717,16-11-2024,9:51:39 AM,6.640000000000000,4,2.008905175000000,37.719999999999999,7.420000000000000,0.780000000000000
2646894.379999999888241,715640.099999999976717,16-11-2024,9:51:40 AM,6.570000000000000,4,1.967968496000000,39.689999999999998,7.420000000000000,0.850000000000000
2646892.899999999906868,715638.890000000013970,16-11-2024,9:51:41 AM,6.530000000000000,4,1.911674658000000,41.600000000000001,7.420000000000000,0.890000000000000
2646891.450000000186265,715637.709999999962747,16-11-2024,9:51:42 AM,6.490000000000000,4,1.869465164000000,43.469999999999999,7.420000000000000,0.930000000000000
2646890.009999999776483,715636.569999999948777,16-11-2024,9:51:43 AM,6.470000000000000,4,1.836627344000000,45.299999999999997,7.420000000000000,0.950000000000000
2646888.600000000093132,715635.449999999837019,16-11-2024,9:51:44 AM,6.460000000000000,4,1.800694310000000,47.100000000000001,7.420000000000000,0.960000000000000
2646887.200000000186265,715634.359999999986030,16-11-2024,9:51:45 AM,6.460000000000000,4,1.774288590000000,48.880000000000003,7.420000000000000,0.960000000000000
2646885.799999999813735,715633.300000000046566,16-11-2024,9:51:46 AM,6.410000000000000,4,1.756018223000000,50.630000000000003,7.420000000000000,1.010000000000000
