Northing,Easting,RL
2646983.100000000093132,715554.420000000041910,-6.630000000000000
2646982.040000000037253,715553.780000000027940,-6.770000000000000
2646980.930000000167638,715553.219999999972060,-6.910000000000000
2646979.740000000223517,715552.660000000032596,-7.070000000000000
2646978.470000000204891,715552.050000000046566,-7.230000000000000
2646977.160000000149012,715551.569999999948777,-7.390000000000000
2646975.810000000055879,715551.180000000051223,-7.520000000000000
2646974.430000000167638,715550.819999999948777,-7.660000000000000
2646972.990000000223517,715550.459999999962747,-7.770000000000000
2646971.500000000000000,715550.079999999958090,-7.880000000000000
2646969.950000000186265,715549.680000000051223,-7.990000000000000
2646968.370000000111759,715549.270000000018626,-8.090000000000000
2646966.770000000018626,715548.839999999967404,-8.190000000000000
2646965.120000000111759,715548.400000000023283,-8.289999999999999
2646963.439999999944121,715547.920000000041910,-8.400000000000000
2646961.700000000186265,715547.400000000023283,-8.500000000000000
2646959.900000000372529,715546.780000000027940,-8.590000000000000
2646958.089999999850988,715546.150000000023283,-8.690000000000000
2646956.250000000000000,715545.489999999874271,-8.779999999999999
2646954.430000000633299,715544.750000000000000,-8.859999999999999
2646952.600000000093132,715543.910000000032596,-8.940000000000000
2646950.799999999813735,715543.040000000037253,-9.010000000000000
2646949.020000000018626,715542.180000000167638,-9.070000000000000
2646947.260000000242144,715541.239999999990687,-9.100000000000000
2646945.509999999776483,715540.250000000000000,-9.119999999999999
2646943.759999999776483,715539.189999999944121,-9.100000000000000
2646942.000000000000000,715538.079999999958090,-9.070000000000000
2646940.240000000223517,715536.979999999864958,-9.020000000000000
2646938.470000000204891,715535.860000000102445,-8.960000000000003
2646936.709999999962747,715534.740000000107102,-8.900000000000000
2646934.910000000149012,715533.640000000013970,-8.830000000000000
2646933.109999999869615,715532.520000000018626,-8.730000000000000
2646931.270000000018626,715531.459999999962747,-8.630000000000003
2646929.459999999962747,715530.439999999944121,-8.550000000000002
2646927.640000000130385,715529.510000000009313,-8.470000000000002
2646925.870000000111759,715528.619999999995343,-8.400000000000000
2646924.060000000055879,715527.739999999990687,-8.340000000000000
2646922.250000000000000,715527.010000000009313,-8.300000000000002
2646920.460000000428408,715526.369999999995343,-8.279999999999999
2646918.709999999962747,715525.819999999832362,-8.250000000000000
2646917.020000000018626,715525.359999999986030,-8.210000000000003
2646915.410000000149012,715524.890000000013970,-8.180000000000000
2646913.870000000111759,715524.469999999855645,-8.170000000000000
2646912.399999999906868,715524.069999999948777,-8.160000000000000
2646911.020000000018626,715523.660000000032596,-8.080000000000000
2646909.669999999925494,715523.239999999990687,-7.930000000000000
2646908.359999999869615,715522.789999999920838,-7.750000000000000
2646907.060000000055879,715522.339999999967404,-7.570000000000000
2646905.810000000055879,715521.890000000013970,-7.360000000000000
2646904.589999999850988,715521.410000000032596,-7.050000000000000
2646903.390000000130385,715520.939999999944121,-6.680000000000000
2646902.219999999739230,715520.449999999953434,-6.300000000000000
2646901.049999999813735,715519.939999999944121,-5.800000000000000
2646899.910000000149012,715519.459999999962747,-5.170000000000000
2646898.779999999795109,715519.030000000027940,-4.540000000000000
2646897.660000000149012,715518.589999999967404,-3.890000000000000
2646896.569999999832362,715518.189999999944121,-3.240000000000000
2646895.490000000223517,715517.849999999976717,-2.610000000000000
2646894.439999999944121,715517.589999999967404,-1.880000000000000
2646893.430000000167638,715517.380000000004657,-1.090000000000000
2646892.450000000186265,715517.219999999972060,-0.420000000000000
2646891.520000000018626,715517.119999999995343,-0.060000000000000
2646890.620000000111759,715517.050000000046566,0.360000000000000
2646889.770000000018626,715517.060000000172295,0.730000000000000
2646888.939999999944121,715517.099999999976717,1.020000000000000
2646888.160000000149012,715517.189999999944121,1.370000000000000
2647000.439999999944121,715558.250000000000000,-6.280000000000000
2646999.670000000391155,715557.500000000000000,-6.180000000000000
2646998.799999999813735,715556.739999999990687,-6.160000000000000
2646997.879999999888241,715555.989999999990687,-6.180000000000000
2646996.830000000074506,715555.270000000018626,-6.210000000000000
2646995.729999999981374,715554.459999999962747,-6.220000000000000
2646994.479999999981374,715553.720000000088476,-6.230000000000000
2646993.149999999906868,715552.959999999962747,-6.210000000000000
2646991.740000000223517,715552.180000000051223,-6.280000000000000
2646990.259999999310821,715551.339999999967404,-6.370000000000000
2646988.700000000186265,715550.550000000046566,-6.560000000000000
2646987.049999999813735,715549.729999999981374,-6.740000000000000
2646985.310000000055879,715548.859999999986030,-6.950000000000000
2646983.479999999981374,715547.939999999944121,-7.170000000000000
2646981.600000000093132,715547.040000000037253,-7.370000000000000
2646979.689999999944121,715546.199999999953434,-7.590000000000000
2646977.770000000018626,715545.369999999995343,-7.810000000000000
2646975.810000000055879,715544.459999999962747,-8.039999999999999
2646973.839999999850988,715543.500000000000000,-8.270000000000000
2646971.890000000130385,715542.479999999981374,-8.449999999999999
2646969.919999999925494,715541.459999999962747,-8.640000000000002
2646967.950000000186265,715540.410000000032596,-8.810000000000000
2646965.970000000204891,715539.369999999995343,-9.029999999999999
2646963.990000000223517,715538.349999999976717,-9.220000000000001
2646962.010000000242144,715537.300000000046566,-9.420000000000000
2646960.020000000018626,715536.180000000051223,-9.600000000000000
2646958.029999999795109,715535.020000000135042,-9.770000000000000
2646956.089999999850988,715533.800000000046566,-9.930000000000000
2646954.250000000000000,715532.530000000027940,-10.090000000000000
2646952.460000000428408,715531.270000000018626,-10.230000000000000
2646950.779999999795109,715530.030000000027940,-10.359999999999999
2646949.160000000149012,715528.810000000055879,-10.449999999999999
2646947.580000000074506,715527.680000000051223,-10.520000000000000
2646946.049999999813735,715526.619999999995343,-10.550000000000001
2646944.520000000018626,715525.689999999944121,-10.580000000000000
2646943.020000000018626,715524.880000000121072,-10.560000000000000
2646941.609999999869615,715524.150000000023283,-10.550000000000001
2646940.280000000260770,715523.530000000144355,-10.539999999999999
2646938.990000000223517,715522.979999999981374,-10.539999999999999
2646937.740000000223517,715522.439999999944121,-10.510000000000000
2646936.520000000018626,715521.910000000032596,-10.470000000000001
2646935.310000000055879,715521.439999999944121,-10.390000000000001
2646934.109999999869615,715520.989999999990687,-10.330000000000000
2646932.950000000186265,715520.560000000055879,-10.270000000000000
2646931.819999999832362,715520.150000000023283,-10.260000000000000
2646930.689999999944121,715519.760000000009313,-10.210000000000001
2646929.580000000074506,715519.390000000013970,-10.190000000000000
2646928.520000000018626,715519.010000000009313,-10.160000000000000
2646927.500000000000000,715518.599999999976717,-10.090000000000000
2646926.500000000000000,715518.170000000041910,-9.970000000000001
2646925.520000000018626,715517.739999999990687,-9.859999999999999
2646924.569999999832362,715517.259999999892898,-9.760000000000000
2646923.619999999646097,715516.739999999990687,-9.670000000000000
2646922.689999999944121,715516.219999999972060,-9.600000000000000
2646921.740000000223517,715515.699999999953434,-9.520000000000000
2646920.789999999571592,715515.170000000041910,-9.380000000000001
2646919.799999999813735,715514.630000000004657,-9.250000000000000
2646918.759999999776483,715514.099999999860302,-9.070000000000000
2646917.689999999944121,715513.569999999948777,-8.880000000000003
2646916.580000000074506,715513.069999999948777,-8.730000000000000
2646915.439999999944121,715512.589999999967404,-8.480000000000000
2646914.270000000484288,715512.139999999897555,-8.240000000000000
2646913.100000000093132,715511.699999999953434,-7.900000000000000
2646911.939999999944121,715511.270000000018626,-7.540000000000000
2646910.790000000037253,715510.849999999976717,-7.060000000000000
2646909.660000000614673,715510.469999999972060,-6.540000000000000
2646908.560000000055879,715510.119999999995343,-5.930000000000000
2646907.479999999981374,715509.760000000009313,-5.280000000000000
2646906.399999999906868,715509.439999999944121,-4.630000000000000
2646905.310000000055879,715509.130000000004657,-3.980000000000000
2646904.220000000204891,715508.890000000013970,-3.160000000000000
2646903.140000000596046,715508.660000000032596,-2.440000000000000
2646902.069999999832362,715508.479999999981374,-1.710000000000000
2646901.039999999571592,715508.310000000055879,-1.010000000000000
2646900.040000000037253,715508.219999999972060,-0.320000000000000
2646899.089999999850988,715508.160000000032596,0.300000000000000
2646898.139999999664724,715508.139999999897555,0.870000000000000
2646897.250000000000000,715508.180000000051223,1.380000000000000
2646896.379999999888241,715508.270000000018626,1.850000000000000
2646895.549999999813735,715508.419999999925494,2.140000000000000
2646894.759999999776483,715508.660000000032596,2.470000000000000
2646894.020000000018626,715508.979999999864958,2.660000000000000
2646893.339999999850988,715509.390000000130385,2.840000000000000
2646892.709999999962747,715509.900000000139698,3.040000000000000
2647001.740000000223517,715536.229999999981374,-6.740000000000000
2647000.789999999571592,715535.860000000102445,-6.820000000000000
2646999.729999999981374,715535.489999999990687,-6.880000000000000
2646998.589999999850988,715535.109999999986030,-6.950000000000000
2646997.379999999888241,715534.699999999953434,-7.030000000000000
2646996.129999999888241,715534.250000000000000,-7.110000000000000
2646994.819999999832362,715533.819999999832362,-7.210000000000000
2646993.439999999944121,715533.349999999976717,-7.380000000000000
2646992.020000000018626,715532.829999999958090,-7.550000000000000
2646990.540000000037253,715532.310000000055879,-7.730000000000000
2646989.029999999795109,715531.829999999958090,-7.910000000000000
2646987.529999999795109,715531.430000000051223,-8.100000000000000
2646986.029999999795109,715531.109999999986030,-8.300000000000002
2646984.509999999776483,715530.800000000046566,-8.490000000000000
2646982.979999999981374,715530.459999999962747,-8.670000000000000
2646981.459999999962747,715530.170000000041910,-8.840000000000000
2646979.979999999981374,715529.969999999972060,-9.000000000000000
2646978.540000000037253,715529.729999999981374,-9.130000000000001
2646977.120000000111759,715529.380000000004657,-9.250000000000000
2646975.680000000167638,715528.959999999962747,-9.350000000000000
2646974.250000000000000,715528.520000000018626,-9.460000000000001
2646972.870000000577420,715528.069999999948777,-9.560000000000000
2646971.560000000055879,715527.530000000144355,-9.650000000000000
2646970.279999999795109,715526.900000000023283,-9.750000000000000
2646969.100000000093132,715526.199999999953434,-9.840000000000000
2646967.990000000223517,715525.420000000041910,-9.940000000000000
2646966.899999999906868,715524.560000000055879,-10.039999999999999
2646965.850000000093132,715523.699999999953434,-10.140000000000001
2646964.870000000111759,715522.910000000032596,-10.240000000000000
2646963.939999999944121,715522.219999999972060,-10.350000000000000
2646963.100000000093132,715521.609999999986030,-10.470000000000001
2646962.299999999813735,715521.099999999976717,-10.570000000000000
2646961.550000000279397,715520.700000000069849,-10.680000000000000
2646960.850000000093132,715520.400000000023283,-10.779999999999999
2646960.189999999944121,715520.190000000060536,-10.880000000000001
2646959.549999999813735,715520.040000000153668,-10.980000000000000
2646958.910000000614673,715519.949999999953434,-11.080000000000000
2646958.250000000000000,715519.880000000004657,-11.170000000000000
2646957.540000000037253,715519.800000000046566,-11.260000000000000
2646956.759999999776483,715519.680000000051223,-11.350000000000000
2646955.899999999906868,715519.540000000037253,-11.289999999999999
2646954.979999999981374,715519.369999999995343,-11.220000000000001
2646953.990000000223517,715519.130000000004657,-11.160000000000000
2646952.920000000391155,715518.829999999958090,-11.050000000000001
2646951.779999999795109,715518.510000000125729,-10.940000000000000
2646950.560000000055879,715518.140000000013970,-10.820000000000000
2646949.270000000018626,715517.760000000009313,-10.699999999999999
2646947.939999999944121,715517.420000000041910,-10.580000000000000
2646946.569999999832362,715517.099999999976717,-10.449999999999999
2646945.129999999888241,715516.790000000037253,-10.300000000000001
2646943.620000000111759,715516.439999999944121,-10.140000000000001
2646942.049999999813735,715516.139999999897555,-10.279999999999999
2646940.520000000018626,715515.839999999967404,-10.400000000000000
2646939.020000000018626,715515.489999999990687,-10.480000000000000
2646937.560000000055879,715515.109999999986030,-10.619999999999999
2646936.120000000111759,715514.770000000018626,-10.760000000000000
2646934.709999999962747,715514.400000000023283,-10.859999999999999
2646933.319999999832362,715514.010000000009313,-10.940000000000000
2646931.930000000167638,715513.689999999944121,-10.980000000000000
2646930.560000000055879,715513.369999999995343,-11.000000000000000
2646929.209999999962747,715513.010000000009313,-11.000000000000000
2646927.910000000149012,715512.630000000004657,-10.990000000000000
2646926.650000000372529,715512.270000000018626,-10.820000000000000
2646925.439999999944121,715511.890000000013970,-10.640000000000001
2646924.259999999776483,715511.479999999981374,-10.460000000000001
2646923.100000000093132,715511.060000000055879,-10.240000000000000
2646922.000000000000000,715510.609999999869615,-10.010000000000000
2646920.910000000149012,715510.109999999986030,-9.760000000000000
2646919.859999999869615,715509.609999999986030,-9.500000000000000
2646918.830000000074506,715509.089999999967404,-9.220000000000001
2646917.819999999832362,715508.510000000009313,-8.930000000000000
2646916.830000000074506,715507.890000000013970,-8.590000000000000
2646915.859999999869615,715507.329999999958090,-8.210000000000003
2646914.910000000149012,715506.740000000107102,-7.790000000000000
2646913.970000000204891,715506.170000000041910,-7.310000000000000
2646913.049999999813735,715505.619999999995343,-6.770000000000000
2646912.169999999925494,715505.089999999967404,-6.210000000000000
2646911.309999999590218,715504.550000000162981,-5.620000000000000
2646910.500000000000000,715504.050000000046566,-5.000000000000000
2646909.750000000000000,715503.619999999995343,-4.370000000000000
2646909.060000000055879,715503.189999999944121,-3.740000000000000
2646908.399999999906868,715502.760000000009313,-3.110000000000000
2646907.790000000037253,715502.349999999976717,-2.480000000000000
2646907.189999999944121,715501.959999999962747,-1.870000000000000
2646906.640000000130385,715501.530000000027940,-1.290000000000000
2646906.120000000111759,715501.069999999948777,-0.720000000000000
2646905.589999999850988,715500.630000000004657,-0.180000000000000
2646905.069999999832362,715500.170000000041910,0.350000000000000
2646904.569999999832362,715499.689999999944121,0.850000000000000
2646904.109999999869615,715499.199999999953434,1.320000000000000
2646903.649999999906868,715498.689999999944121,1.750000000000000
2646903.250000000000000,715498.150000000023283,2.170000000000000
2646902.919999999925494,715497.660000000032596,2.560000000000000
2646902.629999999888241,715497.130000000004657,2.920000000000000
2646902.399999999906868,715496.609999999986030,3.130000000000000
2646902.180000000167638,715496.079999999958090,3.320000000000000
2646902.180000000167638,715495.780000000027940,3.490000000000000
2646902.200000000186265,715495.680000000051223,3.660000000000000
2646902.200000000186265,715495.670000000041910,3.800000000000000
2646907.750000000465661,715493.130000000004657,-0.400000000000000
2646908.399999999906868,715492.969999999972060,-0.930000000000000
2646909.029999999795109,715492.770000000018626,-1.300000000000000
2646909.660000000614673,715492.599999999976717,-1.730000000000000
2646910.330000000074506,715492.449999999953434,-2.050000000000000
2646911.029999999795109,715492.270000000018626,-2.320000000000000
2646911.750000000000000,715492.160000000032596,-2.620000000000000
2646912.450000000186265,715492.069999999948777,-3.270000000000000
2646913.180000000167638,715492.010000000009313,-3.810000000000000
2646913.879999999422580,715491.989999999990687,-4.370000000000000
2646914.569999999832362,715492.030000000027940,-5.050000000000000
2646915.290000000037253,715492.150000000023283,-5.680000000000000
2646916.060000000055879,715492.339999999967404,-6.400000000000000
2646916.859999999869615,715492.630000000004657,-7.100000000000000
2646917.660000000149012,715492.989999999990687,-7.780000000000000
2646918.540000000037253,715493.369999999995343,-8.460000000000003
2646919.490000000223517,715493.819999999832362,-9.160000000000000
2646920.490000000223517,715494.329999999841675,-9.770000000000000
2646921.579999999608845,715494.869999999995343,-10.350000000000000
2646922.759999999776483,715495.410000000032596,-10.900000000000000
2646924.009999999776483,715495.989999999990687,-11.490000000000000
2646925.330000000540167,715496.579999999958090,-11.949999999999999
2646926.700000000186265,715497.159999999916181,-12.390000000000001
2646928.169999999925494,715497.750000000000000,-12.750000000000000
2646929.759999999776483,715498.329999999841675,-13.010000000000000
2646931.459999999497086,715498.890000000013970,-13.170000000000000
2646933.259999999776483,715499.420000000041910,-13.310000000000000
2646935.129999999888241,715499.939999999944121,-13.430000000000000
2646937.009999999776483,715500.469999999855645,-13.510000000000000
2646938.910000000149012,715501.030000000027940,-13.510000000000000
2646940.759999999776483,715501.640000000013970,-13.520000000000000
2646942.540000000037253,715502.290000000037253,-13.440000000000000
2646944.310000000055879,715503.010000000009313,-13.320000000000000
2646946.120000000111759,715503.800000000046566,-13.160000000000000
2646947.939999999944121,715504.670000000041910,-12.960000000000001
2646949.810000000055879,715505.550000000046566,-12.690000000000000
2646951.740000000223517,715506.459999999962747,-12.390000000000001
2646953.729999999981374,715507.430000000051223,-12.100000000000000
2646955.820000000298023,715508.430000000051223,-11.779999999999999
2646957.970000000204891,715509.439999999944121,-11.449999999999999
2646960.160000000614673,715510.459999999962747,-11.100000000000000
2646962.370000000111759,715511.510000000009313,-10.740000000000000
2646964.620000000111759,715512.589999999967404,-10.410000000000000
2646966.919999999925494,715513.720000000088476,-10.100000000000000
2646969.299999999813735,715514.890000000013970,-9.770000000000000
2646971.750000000465661,715516.130000000004657,-9.449999999999999
2646974.270000000018626,715517.380000000004657,-9.119999999999999
2646976.819999999832362,715518.680000000051223,-8.800000000000002
2646979.419999999925494,715519.969999999972060,-8.480000000000000
2646982.049999999813735,715521.329999999958090,-8.160000000000000
2646984.770000000018626,715522.699999999953434,-7.860000000000000
2646987.520000000018626,715524.170000000041910,-7.540000000000000
2646990.320000000298023,715525.650000000023283,-7.210000000000000
2646993.169999999925494,715527.119999999878928,-6.830000000000000
2646996.050000000279397,715528.550000000162981,-6.400000000000000
2646998.890000000130385,715529.949999999953434,-5.960000000000000
2647001.649999999441206,715531.299999999930151,-5.490000000000000
2647004.310000000055879,715532.589999999967404,-5.050000000000000
2647006.899999999906868,715533.829999999958090,-4.830000000000000
2647009.419999999459833,715535.020000000135042,-4.610000000000000
2647011.870000000111759,715536.099999999976717,-4.340000000000000
2647014.240000000223517,715537.060000000172295,-4.050000000000000
2647016.500000000000000,715537.880000000004657,-3.790000000000000
2647004.319999999832362,715520.989999999990687,-5.890000000000000
2647002.729999999981374,715520.969999999972060,-6.180000000000000
2647001.160000000149012,715520.880000000121072,-6.250000000000000
2646999.580000000074506,715520.689999999944121,-6.320000000000000
2646998.000000000000000,715520.380000000004657,-6.380000000000000
2646996.459999999962747,715520.060000000055879,-6.420000000000000
2646995.040000000037253,715519.739999999990687,-6.480000000000000
2646993.679999999701977,715519.350000000093132,-6.640000000000000
2646992.319999999832362,715518.789999999920838,-6.750000000000000
2646990.970000000204891,715518.089999999967404,-6.860000000000000
2646989.600000000093132,715517.219999999972060,-6.990000000000000
2646988.229999999981374,715516.170000000041910,-7.110000000000000
2646986.799999999813735,715514.989999999990687,-7.260000000000000
2646985.370000000111759,715513.839999999967404,-7.410000000000000
2646983.930000000633299,715512.770000000018626,-7.550000000000000
2646982.520000000018626,715511.800000000046566,-7.700000000000000
2646981.149999999906868,715510.920000000041910,-7.860000000000000
2646979.830000000074506,715510.230000000097789,-8.029999999999999
2646978.589999999850988,715509.640000000013970,-8.210000000000003
2646977.399999999906868,715509.109999999986030,-8.410000000000000
2646976.230000000447035,715508.640000000013970,-8.590000000000000
2646975.029999999795109,715508.180000000051223,-8.779999999999999
2646973.810000000055879,715507.670000000041910,-8.960000000000003
2646972.600000000093132,715507.170000000041910,-9.130000000000001
2646971.360000000335276,715506.609999999869615,-9.310000000000000
2646970.120000000111759,715505.939999999944121,-9.490000000000000
2646968.910000000149012,715505.159999999916181,-9.670000000000000
2646967.790000000037253,715504.319999999948777,-9.840000000000000
2646966.759999999776483,715503.430000000051223,-9.990000000000000
2646965.770000000018626,715502.500000000000000,-10.140000000000001
2646964.819999999832362,715501.520000000018626,-10.240000000000000
2646963.899999999906868,715500.469999999855645,-10.350000000000000
2646962.990000000689179,715499.359999999986030,-10.420000000000000
2646962.109999999869615,715498.310000000055879,-10.490000000000000
2646961.259999999776483,715497.390000000130385,-10.560000000000000
2646960.430000000167638,715496.630000000004657,-10.619999999999999
2646959.680000000167638,715495.969999999972060,-10.690000000000000
2646958.930000000167638,715495.369999999995343,-10.760000000000000
2646958.209999999962747,715494.880000000004657,-10.869999999999999
2646957.450000000186265,715494.449999999953434,-10.970000000000001
2646956.629999999888241,715494.050000000046566,-11.050000000000001
2646955.770000000018626,715493.720000000088476,-11.190000000000000
2646954.850000000093132,715493.500000000000000,-11.310000000000000
2646953.939999999944121,715493.380000000004657,-11.470000000000001
2646953.100000000093132,715493.329999999958090,-11.619999999999999
2646952.319999999832362,715493.369999999995343,-11.779999999999999
2646951.580000000074506,715493.469999999972060,-11.980000000000000
2646950.839999999850988,715493.560000000055879,-12.150000000000000
2646950.060000000055879,715493.599999999976717,-12.310000000000000
2646949.189999999944121,715493.640000000013970,-12.449999999999999
2646948.229999999981374,715493.609999999986030,-12.600000000000000
2646947.169999999925494,715493.500000000000000,-12.750000000000000
2646945.990000000223517,715493.339999999967404,-12.840000000000000
2646944.720000000204891,715493.130000000004657,-12.930000000000000
2646943.399999999906868,715492.810000000055879,-12.970000000000001
2646942.029999999795109,715492.419999999925494,-12.990000000000000
2646940.610000000335276,715491.979999999981374,-12.980000000000000
2646939.159999999683350,715491.489999999990687,-12.910000000000000
2646937.669999999925494,715490.949999999953434,-12.840000000000000
2646936.189999999944121,715490.420000000041910,-12.760000000000000
2646934.740000000223517,715489.930000000051223,-12.650000000000000
2646933.359999999869615,715489.439999999944121,-12.490000000000000
2646932.020000000018626,715488.929999999934807,-12.340000000000000
2646930.750000000000000,715488.430000000051223,-12.150000000000000
2646929.529999999795109,715487.930000000051223,-11.970000000000001
2646928.410000000149012,715487.459999999962747,-11.730000000000000
2646927.359999999869615,715487.010000000009313,-11.390000000000001
2646926.350000000093132,715486.619999999995343,-11.090000000000000
2646925.359999999869615,715486.239999999990687,-10.640000000000001
2646924.399999999906868,715485.900000000139698,-10.210000000000001
2646923.470000000204891,715485.619999999995343,-9.750000000000000
2646922.589999999850988,715485.400000000023283,-9.220000000000001
2646921.790000000037253,715485.189999999944121,-8.710000000000003
2646921.040000000037253,715485.069999999948777,-8.180000000000000
2646920.350000000093132,715484.959999999962747,-7.600000000000000
2646919.680000000167638,715484.810000000055879,-7.000000000000000
2646919.009999999776483,715484.700000000069849,-6.460000000000000
2646918.370000000111759,715484.589999999967404,-5.880000000000000
2646917.750000000000000,715484.469999999855645,-5.260000000000000
2646917.129999999888241,715484.300000000046566,-4.750000000000000
2646916.500000000000000,715484.130000000004657,-4.150000000000001
2646915.859999999869615,715483.890000000013970,-3.540000000000000
2646915.189999999944121,715483.589999999967404,-2.950000000000000
2646914.500000000000000,715483.219999999972060,-2.320000000000000
2646913.770000000018626,715482.800000000046566,-1.680000000000000
2646913.040000000037253,715482.339999999967404,-1.110000000000000
2646912.299999999348074,715481.890000000013970,-0.530000000000000
2646911.560000000055879,715481.449999999953434,0.070000000000000
2646910.810000000055879,715480.989999999990687,0.580000000000000
2646910.089999999850988,715480.489999999990687,1.110000000000000
2646909.370000000111759,715479.989999999990687,1.410000000000000
2646908.720000000204891,715479.489999999990687,1.670000000000000
2646908.140000000130385,715478.949999999953434,1.910000000000000
2646907.560000000055879,715478.380000000004657,2.130000000000000
2646906.960000000428408,715477.839999999967404,2.340000000000000
2647029.009999999776483,715524.839999999967404,-2.090000000000000
2647027.990000000223517,715524.040000000153668,-2.010000000000000
2647026.879999999888241,715523.339999999967404,-2.020000000000000
2647025.709999999962747,715522.680000000051223,-2.040000000000000
2647024.459999999962747,715522.010000000009313,-2.060000000000000
2647023.120000000111759,715521.380000000004657,-2.080000000000000
2647021.689999999944121,715520.790000000037253,-2.100000000000000
2647020.200000000186265,715520.190000000060536,-2.130000000000000
2647018.620000000111759,715519.560000000055879,-2.220000000000000
2647016.939999999944121,715518.910000000032596,-2.400000000000000
2647015.180000000167638,715518.250000000000000,-2.630000000000000
2647013.339999999850988,715517.540000000037253,-2.920000000000000
2647011.450000000186265,715516.810000000055879,-3.270000000000000
2647009.509999999776483,715516.040000000153668,-3.650000000000000
2647007.490000000223517,715515.189999999944121,-4.040000000000000
2647005.410000000149012,715514.319999999948777,-4.400000000000001
2647003.290000000502914,715513.479999999981374,-4.790000000000000
2647001.169999999925494,715512.649999999906868,-5.190000000000000
2646999.109999999869615,715511.819999999948777,-5.580000000000000
2646997.140000000130385,715511.020000000135042,-5.940000000000000
2646995.270000000018626,715510.170000000041910,-6.250000000000000
2646993.430000000167638,715509.140000000013970,-6.510000000000000
2646991.629999999888241,715507.959999999846332,-6.740000000000000
2646989.850000000093132,715506.709999999962747,-6.890000000000000
2646988.109999999869615,715505.380000000004657,-7.010000000000000
2646986.390000000130385,715503.959999999846332,-7.140000000000000
2646984.750000000000000,715502.520000000018626,-7.290000000000000
2646983.109999999869615,715501.140000000013970,-7.440000000000000
2646981.490000000223517,715499.809999999939464,-7.580000000000000
2646979.919999999459833,715498.540000000037253,-7.720000000000000
2646978.370000000111759,715497.420000000041910,-7.860000000000000
2646976.819999999832362,715496.430000000051223,-8.010000000000000
2646975.270000000018626,715495.520000000018626,-8.190000000000000
2646973.700000000186265,715494.740000000107102,-8.380000000000003
2646972.169999999925494,715494.079999999958090,-8.570000000000000
2646970.640000000130385,715493.459999999962747,-8.770000000000000
2646969.109999999869615,715492.939999999944121,-8.949999999999999
2646967.569999999832362,715492.489999999990687,-9.150000000000000
2646966.000000000000000,715492.030000000027940,-9.369999999999999
2646964.410000000149012,715491.580000000074506,-9.590000000000000
2646962.740000000223517,715491.119999999878928,-9.820000000000000
2646961.020000000484288,715490.630000000004657,-10.070000000000000
2646959.250000000000000,715490.050000000046566,-10.300000000000001
2646957.459999999962747,715489.390000000130385,-10.510000000000000
2646955.640000000130385,715488.709999999962747,-10.740000000000000
2646953.790000000037253,715488.010000000009313,-10.940000000000000
2646951.979999999981374,715487.239999999990687,-11.150000000000000
2646950.180000000167638,715486.479999999981374,-11.350000000000000
2646948.459999999962747,715485.790000000037253,-11.550000000000001
2646946.830000000074506,715485.099999999976717,-11.730000000000000
2646945.270000000018626,715484.419999999925494,-11.890000000000001
2646943.769999999552965,715483.780000000027940,-12.029999999999999
2646942.290000000037253,715483.130000000004657,-12.119999999999999
2646940.810000000055879,715482.489999999990687,-12.199999999999999
2646939.310000000055879,715481.869999999995343,-12.240000000000000
2646937.830000000074506,715481.270000000018626,-12.210000000000001
2646936.350000000093132,715480.689999999944121,-12.190000000000000
2646934.880000000353903,715480.180000000051223,-12.150000000000000
2646933.419999999925494,715479.680000000051223,-12.070000000000000
2646931.970000000204891,715479.209999999962747,-11.980000000000000
2646930.529999999795109,715478.800000000046566,-11.750000000000000
2646929.089999999385327,715478.469999999972060,-11.420000000000000
2646927.720000000204891,715478.199999999953434,-11.090000000000000
2646926.449999999720603,715478.050000000046566,-10.740000000000000
2646925.259999999776483,715478.010000000009313,-10.220000000000001
2646924.120000000111759,715478.030000000027940,-9.690000000000000
2646923.020000000018626,715478.050000000046566,-9.170000000000000
2646921.979999999981374,715478.010000000009313,-8.660000000000000
2646921.020000000018626,715477.930000000051223,-8.130000000000003
2646920.149999999906868,715477.689999999944121,-7.580000000000000
2646919.430000000167638,715477.199999999953434,-7.060000000000000
2646918.770000000018626,715476.579999999958090,-6.610000000000000
2646918.169999999925494,715475.839999999967404,-6.150000000000000
2646917.630000000353903,715474.969999999972060,-5.700000000000000
2646917.129999999888241,715474.020000000018626,-5.200000000000000
2646916.669999999925494,715473.140000000013970,-4.830000000000000
2646916.259999999776483,715472.349999999976717,-4.500000000000000
2646915.879999999888241,715471.599999999976717,-4.150000000000001
2646915.500000000000000,715470.949999999953434,-3.790000000000000
2646915.109999999869615,715470.479999999981374,-3.450000000000000
2646914.770000000018626,715470.089999999967404,-3.150000000000000
2646914.439999999944121,715469.769999999902211,-2.780000000000000
2646914.129999999888241,715469.569999999948777,-2.450000000000000
2646913.809999999590218,715469.469999999972060,-2.180000000000000
2646913.490000000223517,715469.430000000051223,-1.880000000000000
2646913.149999999906868,715469.459999999962747,-1.640000000000000
2646912.810000000055879,715469.569999999948777,-1.420000000000000
2646912.479999999981374,715469.689999999944121,-1.220000000000000
2646912.169999999925494,715469.810000000055879,-0.980000000000000
2646911.839999999385327,715469.920000000041910,-0.690000000000000
2646911.430000000167638,715469.969999999972060,-0.390000000000000
2646910.939999999944121,715469.880000000004657,-0.050000000000000
2646910.370000000111759,715469.720000000088476,0.270000000000000
